//X,Y,Z,Scalar field
472599.23999023,5370120.84999847,67.23000336,1.000000
472598.75000000,5370121.15000153,67.20999908,1.000000
472598.18994141,5370121.54000092,66.69000244,1.000000
472597.23999023,5370122.50000000,63.15000153,2.000000
472596.73999023,5370122.81999969,63.06000137,2.000000
472596.28002930,5370123.08999634,63.18000031,1.000000
472595.78002930,5370123.40000153,63.11000061,2.000000
472595.30004883,5370123.68000031,63.16999817,1.000000
472595.65002441,5370123.98000336,63.13999939,1.000000
472596.13000488,5370123.69999695,63.06000137,2.000000
472596.63000488,5370123.40000153,63.09000015,2.000000
472597.10998535,5370123.11000061,63.06000137,2.000000
472597.63000488,5370122.80000305,63.15999985,1.000000
472598.43005371,5370122.04000092,65.59999847,1.000000
472599.13000488,5370121.44999695,67.18000031,1.000000
472599.57995605,5370121.22000122,66.83999634,1.000000
472600.13000488,5370120.83999634,67.29000092,1.000000
472600.61999512,5370120.54000092,67.33999634,1.000000
472601.18005371,5370120.12999725,67.98999786,1.000000
472601.56994629,5370119.98999786,67.13999939,1.000000
472602.02001953,5370119.75000000,66.86000061,1.000000
472602.46997070,5370119.51999664,66.47000122,1.000000
472602.92004395,5370119.29000092,66.16999817,1.000000
472603.31005859,5370119.12999725,65.37999725,1.000000
472602.84997559,5370119.81999969,61.59999847,2.000000
472603.32995605,5370119.55000305,61.47000122,2.000000
472603.80004883,5370119.26999664,61.40999985,2.000000
472604.93005371,5370120.47000122,61.61999893,2.000000
472604.56994629,5370120.58000183,62.65999985,1.000000
472604.26000977,5370120.61000061,64.08000183,1.000000
472604.01000977,5370120.55999756,65.91000366,1.000000
472603.59997559,5370120.75000000,66.50000000,1.000000
472603.14001465,5370121.00000000,66.70999908,1.000000
472602.76000977,5370121.15000153,67.47000122,1.000000
472602.31994629,5370121.37999725,67.81999969,1.000000
472601.80004883,5370121.73000336,67.48999786,1.000000
472601.07995605,5370122.37000275,65.58999634,1.000000
472600.68994141,5370122.52999878,66.33999634,1.000000
472600.26000977,5370122.73999786,66.76999664,1.000000
472599.77001953,5370123.04000092,66.76999664,1.000000
472599.31994629,5370123.69999695,63.22000122,1.000000
472598.81005859,5370124.01999664,63.09000015,2.000000
472598.42004395,5370124.18000031,63.81000137,1.000000
472597.81994629,5370124.62000275,63.04999924,2.000000
472597.33996582,5370124.91000366,63.09999847,1.000000
472596.84997559,5370125.20999908,63.06000137,2.000000
472596.35998535,5370125.51000214,63.11000061,2.000000
472597.06005859,5370125.59999847,63.06999969,2.000000
472597.56994629,5370125.29000092,63.13000107,1.000000
472598.06005859,5370125.00000000,63.02999878,2.000000
472598.59997559,5370124.65000153,63.27999878,1.000000
472599.11999512,5370124.31999969,63.43999863,1.000000
472599.64001465,5370123.98999786,63.59000015,1.000000
472600.54003906,5370123.09999847,66.76999664,1.000000
472600.13000488,5370123.69999695,63.50999832,1.000000
472600.75000000,5370123.22000122,64.47000122,1.000000
472601.33996582,5370122.80000305,65.12000275,1.000000
472602.16003418,5370122.01999664,67.73999786,1.000000
472602.66003418,5370121.70999908,67.80000305,1.000000
472603.14001465,5370121.44000244,67.66000366,1.000000
472603.47998047,5370121.36000061,66.50000000,1.000000
472603.98999023,5370121.05000305,66.55000305,1.000000
472604.36999512,5370120.91999817,65.63999939,1.000000
472604.75000000,5370120.79000092,64.72000122,1.000000
472605.10998535,5370120.69000244,63.63999939,1.000000
472605.89001465,5370121.91999817,65.19999695,1.000000
472605.25000000,5370122.45999908,63.83000183,1.000000
472604.67004395,5370122.90000153,63.00999832,1.000000
472604.31005859,5370123.01999664,63.93000031,1.000000
472603.95996094,5370123.11000061,65.04000092,1.000000
472603.58996582,5370123.23999786,65.94000244,1.000000
472603.00000000,5370123.69999695,65.05000305,1.000000
472602.25000000,5370124.37000275,63.04000092,2.000000
472601.83996582,5370124.55000305,63.63999939,1.000000
472601.35998535,5370124.83999634,63.70000076,1.000000
472600.85998535,5370125.12999725,63.74000168,1.000000
472600.35998535,5370125.44000244,63.68000031,1.000000
472599.86999512,5370125.75000000,63.65000153,1.000000
472599.39001465,5370126.01999664,63.79000092,1.000000
472598.83996582,5370126.40000153,63.34999847,1.000000
472598.31005859,5370126.73999786,63.13999939,2.000000
472597.81005859,5370127.05999756,63.04999924,2.000000
472597.71997070,5370126.77999878,66.15000153,1.000000
472598.02001953,5370127.08999634,66.36000061,1.000000
472598.10998535,5370127.40000153,63.06999969,2.000000
472598.63000488,5370127.08000183,63.13000107,2.000000
472599.17004395,5370126.70999908,63.45000076,1.000000
472599.72998047,5370126.34999847,63.75000000,1.000000
472600.21997070,5370126.05999756,63.63999939,1.000000
472600.75000000,5370125.73000336,63.79000092,1.000000
472601.23999023,5370125.44999695,63.66999817,1.000000
472601.72998047,5370125.16000366,63.61999893,1.000000
472602.18994141,5370124.91999817,63.25999832,1.000000
472602.65002441,5370124.66999817,62.97999954,2.000000
472603.40002441,5370123.98999786,65.06999969,1.000000
472604.01000977,5370123.51999664,65.98999786,1.000000
472604.40002441,5370123.37000275,65.22000122,1.000000
472604.68994141,5370123.37000275,63.68000031,1.000000
472605.08996582,5370123.19999695,62.97999954,1.000000
472605.79003906,5370122.58999634,64.76000214,1.000000
472606.34997559,5370122.18000031,65.44000244,1.000000
472607.38000488,5370123.41999817,65.80999756,1.000000
472606.97998047,5370124.01000214,62.58000183,2.000000
472606.56005859,5370124.19999695,63.16999817,1.000000
472606.16003418,5370124.36000061,63.90999985,1.000000
472605.73999023,5370124.56999969,64.40000153,1.000000
472605.43005371,5370124.58999634,65.90000153,1.000000
472604.95996094,5370124.87000275,65.97000122,1.000000
472604.29003906,5370125.44000244,64.45999908,1.000000
472603.61999512,5370126.01000214,62.95000076,2.000000
472603.15002441,5370126.29000092,62.99000168,2.000000
472602.66003418,5370126.58000183,63.00000000,2.000000
472602.18005371,5370126.87999725,63.00999832,2.000000
472601.69995117,5370127.16000366,63.02999878,2.000000
472601.21997070,5370127.44999695,63.09000015,2.000000
472600.72998047,5370127.76000214,63.04000092,2.000000
472600.25000000,5370128.03999329,63.11000061,2.000000
472599.75000000,5370128.35000610,63.06999969,2.000000
472599.26000977,5370128.63000488,63.13000107,2.000000
472599.18005371,5370128.35000610,66.18000031,1.000000
472599.56994629,5370128.63999939,66.09999847,1.000000
472599.68994141,5370128.88999939,63.11999893,2.000000
472600.25000000,5370128.50999451,63.50999832,1.000000
472600.68994141,5370128.28999329,63.09000015,2.000000
472601.18994141,5370128.00000000,63.02999878,2.000000
472601.68994141,5370127.69000244,63.08000183,1.000000
472602.17004395,5370127.41000366,62.97999954,2.000000
472602.67004395,5370127.09999847,63.04999924,1.000000
472603.16003418,5370126.81999969,62.97999954,2.000000
472603.65002441,5370126.51000214,63.06999969,1.000000
472604.11999512,5370126.25000000,62.90000153,2.000000
472604.86999512,5370125.55999756,65.05999756,1.000000
472605.48999023,5370125.06999969,66.11000061,1.000000
472605.89001465,5370124.91000366,65.33999634,1.000000
472606.18005371,5370124.91000366,63.77000046,1.000000
472606.60998535,5370124.69999695,63.27999878,1.000000
472607.06994629,5370124.47000122,62.93999863,1.000000
472607.51000977,5370124.23999786,62.59999847,2.000000
472609.02001953,5370125.12000275,63.11999893,1.000000
472608.55004883,5370125.38999939,63.31999969,1.000000
472608.06005859,5370125.68000031,63.31000137,1.000000
472607.57995605,5370125.97000122,63.33000183,1.000000
472607.21997070,5370126.08000183,64.41000366,1.000000
472606.83996582,5370126.20999908,65.30999756,1.000000
472606.43994141,5370126.37999725,65.93000031,1.000000
472605.57995605,5370127.23000336,62.95999908,2.000000
472605.08996582,5370127.51999664,63.02000046,1.000000
472604.60998535,5370127.81999969,62.99000168,1.000000
472604.13000488,5370128.10000610,63.06999969,1.000000
472603.63000488,5370128.41000366,62.97000122,2.000000
472603.16003418,5370128.69000244,63.09000015,1.000000
472602.66003418,5370129.00000000,63.02999878,2.000000
472602.18994141,5370129.27000427,63.11999893,1.000000
472601.68994141,5370129.57000732,63.11000061,2.000000
472601.33996582,5370129.67999268,64.15000153,1.000000
472600.85998535,5370129.96000671,64.19000244,1.000000
472600.48999023,5370129.69000244,68.80999756,1.000000
472600.88000488,5370129.96000671,68.86000061,1.000000
472600.79003906,5370130.49000549,64.44999695,1.000000
472601.29003906,5370130.17999268,64.51000214,1.000000
472601.77001953,5370129.89999390,64.41999817,1.000000
472602.07995605,5370129.86000061,63.06000137,2.000000
472602.58996582,5370129.55999756,63.08000183,1.000000
472603.07995605,5370129.27000427,62.97999954,2.000000
472603.57995605,5370128.96000671,63.04999924,1.000000
472604.06994629,5370128.67999268,62.93000031,2.000000
472604.58996582,5370128.36000061,63.00999832,1.000000
472605.07995605,5370128.07000732,62.93999863,2.000000
472605.58996582,5370127.76000214,62.97999954,1.000000
472606.08996582,5370127.47000122,62.91999817,2.000000
472606.94995117,5370126.62000275,65.87999725,1.000000
472607.38000488,5370126.41000366,65.38999939,1.000000
472607.68994141,5370126.38999939,63.90999985,1.000000
472608.14001465,5370126.16000366,63.56000137,1.000000
472608.58996582,5370125.93000031,63.20000076,1.000000
472609.08996582,5370125.61000061,63.34999847,1.000000
472610.18994141,5370126.68000031,64.63999939,1.000000
472609.70996094,5370126.95999908,64.80000305,1.000000
472609.15002441,5370127.37000275,64.19000244,1.000000
472608.73999023,5370127.52999878,64.94999695,1.000000
472608.32995605,5370127.70999908,65.56999969,1.000000
472607.70996094,5370128.19999695,64.52999878,1.000000
472607.02001953,5370128.78999329,62.97999954,1.000000
472606.53002930,5370129.10000610,62.90999985,2.000000
472606.04003906,5370129.38000488,63.00000000,1.000000
472605.55004883,5370129.69000244,62.93999863,2.000000
472605.06994629,5370129.97000122,63.00999832,1.000000
472604.57995605,5370130.27000427,62.99000168,2.000000
472604.09997559,5370130.55000305,63.06999969,1.000000
472603.61999512,5370130.85000610,63.04000092,2.000000
472603.16003418,5370131.11000061,63.24000168,1.000000
472602.92004395,5370131.05000305,65.08000183,1.000000
472602.53002930,5370131.21000671,65.77999878,1.000000
472602.02001953,5370131.53999329,65.58000183,1.000000
472601.97998047,5370131.21000671,68.87000275,1.000000
472601.50000000,5370131.50000000,68.87999725,1.000000
472601.88000488,5370131.80000305,68.91999817,1.000000
472602.36999512,5370131.50999451,68.83000183,1.000000
472602.48999023,5370131.75000000,65.94000244,1.000000
472603.01000977,5370131.42999268,66.09999847,1.000000
472603.34997559,5370131.35000610,64.90000153,1.000000
472603.63000488,5370131.36999512,63.16999817,2.000000
472604.57995605,5370130.39999390,66.76000214,1.000000
472604.09997559,5370131.10000610,63.00000000,2.000000
472605.06005859,5370130.13000488,66.58999634,1.000000
472604.60998535,5370130.78999329,63.06999969,1.000000
472605.54003906,5370129.86000061,66.48999786,1.000000
472605.08996582,5370130.50999451,63.00000000,2.000000
472606.04003906,5370129.55000305,66.50000000,1.000000
472605.59997559,5370130.19999695,63.04000092,1.000000
472606.55004883,5370129.22999573,66.65000153,1.000000
472606.07995605,5370129.92999268,62.86999893,2.000000
472606.57995605,5370129.61999512,62.91999817,1.000000
472607.06994629,5370129.33000183,62.86000061,2.000000
472607.56994629,5370129.02000427,62.91999817,2.000000
472608.30004883,5370128.36999512,64.87000275,1.000000
472608.92004395,5370127.87999725,65.88999939,1.000000
472609.28002930,5370127.79000092,64.79000092,1.000000
472609.77001953,5370127.48000336,64.87999725,1.000000
472610.28002930,5370127.15000153,65.06999969,1.000000
472610.72998047,5370126.91000366,64.81999969,1.000000
472611.81994629,5370128.33999634,63.04000092,2.000000
472611.40002441,5370128.53999329,63.54999924,1.000000
472610.90002441,5370128.86999512,63.33000183,1.000000
472610.40002441,5370129.19000244,63.20999908,2.000000
472609.97998047,5370129.36999512,63.79000092,1.000000
472609.67004395,5370129.41999817,65.08999634,1.000000
472609.18994141,5370129.71000671,65.12999725,1.000000
472608.69995117,5370130.02000427,65.01999664,1.000000
472608.23999023,5370130.27000427,65.27999878,1.000000
472607.89001465,5370130.36000061,66.37999725,1.000000
472607.47998047,5370130.55999756,66.90000153,1.000000
472606.94995117,5370130.91000366,66.61000061,1.000000
472606.48999023,5370131.16000366,66.84999847,1.000000
472606.02001953,5370131.42999268,66.97000122,1.000000
472605.50000000,5370132.19999695,62.86999893,2.000000
472605.55004883,5370131.71000671,67.12000275,1.000000
472605.04003906,5370132.02999878,66.95999908,1.000000
472604.56994629,5370132.30999756,67.05000305,1.000000
472604.07995605,5370133.02000427,63.27000046,1.000000
472603.91003418,5370132.85000610,65.76000214,1.000000
472603.68005371,5370132.77999878,67.73000336,1.000000
472603.33996582,5370132.86000061,68.83000183,1.000000
472603.40002441,5370133.33999634,68.88999939,1.000000
472603.90002441,5370133.03999329,68.83000183,1.000000
472604.39001465,5370132.75000000,68.76999664,1.000000
472603.68005371,5370133.77999878,63.27999878,1.000000
472604.60998535,5370132.85000610,66.65000153,1.000000
472604.15002441,5370133.50999451,63.11000061,2.000000
472605.10998535,5370132.55999756,66.58000183,1.000000
472605.65002441,5370132.19000244,66.94000244,1.000000
472606.16003418,5370131.86000061,67.12000275,1.000000
472606.67004395,5370131.53999329,67.26000214,1.000000
472607.13000488,5370131.27999878,67.08000183,1.000000
472607.56005859,5370131.08000183,66.55999756,1.000000
472608.05004883,5370130.77000427,66.66000366,1.000000
472608.47998047,5370130.55999756,66.26999664,1.000000
472608.93994141,5370130.30999756,66.02999878,1.000000
472609.32995605,5370130.13999939,65.31999969,1.000000
472609.81005859,5370129.85000610,65.34999847,1.000000
472610.06994629,5370129.89999390,63.50000000,1.000000
472610.54003906,5370129.63999939,63.34999847,1.000000
472611.00000000,5370129.36999512,63.25000000,1.000000
472611.53002930,5370129.00999451,63.56999969,1.000000
472611.93994141,5370128.82000732,63.00999832,2.000000
472613.16003418,5370129.97000122,63.02999878,2.000000
472612.68005371,5370130.25000000,63.09000015,2.000000
472612.18005371,5370130.55999756,63.04999924,2.000000
472611.78002930,5370130.72999573,63.74000168,1.000000
472611.33996582,5370130.96000671,64.09999847,1.000000
472610.85998535,5370131.22999573,64.25000000,1.000000
472610.47998047,5370131.38000488,65.04000092,1.000000
472610.16003418,5370131.42999268,66.37999725,1.000000
472609.67004395,5370131.74000549,66.30999756,1.000000
472609.21997070,5370131.97999573,66.58000183,1.000000
472608.70996094,5370132.32000732,66.30999756,1.000000
472608.35998535,5370132.42999268,67.30000305,1.000000
472607.89001465,5370132.71000671,67.34999847,1.000000
472607.43005371,5370132.97000122,67.54000092,1.000000
472606.93994141,5370133.27999878,67.44000244,1.000000
472606.42004395,5370133.61999512,67.12999725,1.000000
472605.98999023,5370133.83999634,67.55000305,1.000000
472605.54003906,5370134.10000610,67.73000336,1.000000
472605.00000000,5370134.47999573,67.23000336,1.000000
472605.06005859,5370135.02000427,66.79000092,1.000000
472605.67004395,5370134.55999756,67.63999939,1.000000
472606.16003418,5370134.27000427,67.59999847,1.000000
472606.60998535,5370134.05000305,67.18000031,1.000000
472607.10998535,5370133.72999573,67.25000000,1.000000
472607.64001465,5370133.38000488,67.54000092,1.000000
472608.09997559,5370133.13999939,67.26000214,1.000000
472608.60998535,5370132.82000732,67.33000183,1.000000
472609.01000977,5370132.64999390,66.66999817,1.000000
472609.45996094,5370132.41999817,66.33999634,1.000000
472609.96997070,5370132.08999634,66.51999664,1.000000
472610.34997559,5370131.96000671,65.58000183,1.000000
472610.81994629,5370131.69999695,65.38999939,1.000000
472611.10998535,5370131.69999695,63.79999924,1.000000
472611.65002441,5370131.33999634,64.11000061,1.000000
472612.07995605,5370131.13999939,63.61000061,1.000000
472612.51000977,5370130.91999817,63.15999985,2.000000
472613.00000000,5370130.63999939,63.09000015,2.000000
472613.48999023,5370130.35000610,63.06000137,2.000000
472614.26000977,5370131.75999451,63.09000015,2.000000
472613.76000977,5370132.05999756,63.13000107,2.000000
472613.26000977,5370132.36000061,63.15000153,2.000000
472612.78002930,5370132.64999390,63.20000076,2.000000
472612.40002441,5370132.77000427,64.20999908,1.000000
472611.78002930,5370133.25999451,63.15999985,2.000000
472611.48999023,5370133.25000000,64.91000366,1.000000
472611.18994141,5370133.25999451,66.45999908,1.000000
472610.77001953,5370133.88000488,63.11000061,2.000000
472610.71997070,5370133.52999878,66.61000061,1.000000
472610.26000977,5370133.77999878,66.90000153,1.000000
472609.82995605,5370133.99000549,67.36000061,1.000000
472609.31994629,5370134.32000732,67.16000366,1.000000
472608.91003418,5370134.50000000,67.80000305,1.000000
472608.35998535,5370134.88999939,67.30000305,1.000000
472607.81005859,5370135.27999878,66.80000305,1.000000
472607.35998535,5370135.52000427,67.08000183,1.000000
472606.92004395,5370135.75999451,67.37000275,1.000000
472606.47998047,5370135.97999573,67.76999664,1.000000
472605.86999512,5370136.44999695,66.84999847,1.000000
472606.33996582,5370136.83000183,65.65000153,1.000000
472607.04003906,5370136.25999451,67.11000061,1.000000
472606.52001953,5370137.00999451,63.11000061,2.000000
472607.56005859,5370135.91999817,67.29000092,1.000000
472607.98999023,5370135.71000671,66.76999664,1.000000
472608.50000000,5370135.39999390,66.83000183,1.000000
472609.04003906,5370135.03999329,67.20999908,1.000000
472609.58996582,5370134.66000366,67.59999847,1.000000
472610.06005859,5370134.38999939,67.48000336,1.000000
472610.40002441,5370134.30999756,66.34999847,1.000000
472610.91003418,5370133.97999573,66.50000000,1.000000
472610.50000000,5370134.58999634,63.22000122,2.000000
472611.36999512,5370133.72000122,66.31999969,1.000000
472610.97998047,5370134.30999756,63.16999817,2.000000
472611.71997070,5370133.61999512,65.30999756,1.000000
472611.93994141,5370133.74000549,63.11000061,2.000000
472612.43994141,5370133.39999390,63.36999893,1.000000
472612.91003418,5370133.13999939,63.20999908,2.000000
472613.40002441,5370132.83999634,63.22999954,1.000000
472613.85998535,5370132.57000732,63.15000153,2.000000
472614.35998535,5370132.25999451,63.20000076,1.000000
472614.83996582,5370131.97999573,63.13999939,1.000000
472615.98999023,5370133.16999817,63.04999924,2.000000
472615.50000000,5370133.46000671,63.11999893,2.000000
472615.01000977,5370133.75999451,63.13000107,2.000000
472614.53002930,5370134.05000305,63.22000122,1.000000
472614.03002930,5370134.35000610,63.20999908,2.000000
472613.55004883,5370134.63999939,63.29000092,1.000000
472613.06005859,5370134.92999268,63.27000046,2.000000
472612.58996582,5370135.21000671,63.43999863,1.000000
472612.08996582,5370135.50999451,63.38000107,2.000000
472611.60998535,5370135.80999756,63.38999939,2.000000
472611.11999512,5370136.10000610,63.40000153,2.000000
472610.93005371,5370135.96000671,65.76000214,1.000000
472610.59997559,5370136.02999878,66.98000336,1.000000
472610.14001465,5370136.69999695,63.38000107,2.000000
472609.95996094,5370136.53999329,65.83000183,1.000000
472609.64001465,5370136.61000061,67.02999878,1.000000
472609.17004395,5370137.30000305,63.34000015,2.000000
472609.09997559,5370136.97000122,66.70999908,1.000000
472608.67004395,5370137.60000610,63.34000015,2.000000
472608.63000488,5370137.25000000,66.76000214,1.000000
472608.18005371,5370137.91000366,63.25999832,2.000000
472608.16003418,5370137.52000427,66.87999725,1.000000
472607.69995117,5370138.19000244,63.34000015,1.000000
472607.66003418,5370137.85000610,66.76000214,1.000000
472608.33996582,5370137.96000671,66.76999664,1.000000
472607.89001465,5370138.61999512,63.27000046,2.000000
472608.84997559,5370137.66000366,66.79000092,1.000000
472608.41003418,5370138.28999329,63.41999817,1.000000
472609.36999512,5370137.33000183,66.86000061,1.000000
472608.91003418,5370138.00000000,63.31999969,2.000000
472609.70996094,5370137.27000427,65.58000183,1.000000
472609.93005371,5370137.38000488,63.36999893,2.000000
472610.44995117,5370137.05000305,63.49000168,1.000000
472610.93005371,5370136.77000427,63.40000153,2.000000
472611.43005371,5370136.46000671,63.45999908,1.000000
472611.92004395,5370136.17999268,63.36999893,2.000000
472612.42004395,5370135.86999512,63.45000076,1.000000
472612.89001465,5370135.60000610,63.33000183,2.000000
472613.38000488,5370135.30000305,63.34000015,1.000000
472613.84997559,5370135.02999878,63.18000031,2.000000
472614.33996582,5370134.72999573,63.20999908,2.000000
472614.81994629,5370134.44999695,63.18000031,2.000000
472615.30004883,5370134.16000366,63.18000031,1.000000
472615.78002930,5370133.88000488,63.09999847,2.000000
472616.26000977,5370133.58000183,63.09000015,1.000000
472617.39001465,5370134.80999756,63.11999893,1.000000
472616.90002441,5370135.11999512,63.09999847,2.000000
472616.43005371,5370135.38999939,63.22000122,1.000000
472615.93994141,5370135.69000244,63.20999908,2.000000
472615.45996094,5370135.97999573,63.22999954,2.000000
472614.98999023,5370136.25999451,63.27999878,1.000000
472614.51000977,5370136.53999329,63.34000015,1.000000
472614.03002930,5370136.85000610,63.27000046,2.000000
472613.56994629,5370137.11000061,63.40000153,1.000000
472613.08996582,5370137.41000366,63.36000061,2.000000
472612.61999512,5370137.69000244,63.41999817,2.000000
472612.15002441,5370137.97000122,63.43000031,2.000000
472611.68994141,5370138.25000000,63.50000000,2.000000
472611.21997070,5370138.52000427,63.59000015,2.000000
472610.75000000,5370138.80999756,63.65000153,1.000000
472610.26000977,5370139.11000061,63.61000061,2.000000
472609.79003906,5370139.38999939,63.65999985,1.000000
472609.28002930,5370139.71000671,63.56000137,2.000000
472609.41003418,5370140.16999817,63.65999985,2.000000
472609.90002441,5370139.86999512,63.63999939,2.000000
472610.40002441,5370139.55999756,63.70999908,1.000000
472610.88000488,5370139.27999878,63.63000107,2.000000
472611.36999512,5370138.97999573,63.68000031,1.000000
472611.83996582,5370138.71000671,63.52000046,2.000000
472612.32995605,5370138.41999817,63.50000000,2.000000
472612.81005859,5370138.13999939,63.43999863,2.000000
472613.30004883,5370137.83999634,63.45999908,1.000000
472613.78002930,5370137.55999756,63.36000061,2.000000
472614.26000977,5370137.27000427,63.34999847,1.000000
472614.75000000,5370136.97999573,63.27999878,2.000000
472615.23999023,5370136.69000244,63.27999878,2.000000
472615.71997070,5370136.39999390,63.25000000,2.000000
472616.20996094,5370136.11000061,63.22000122,2.000000
472616.68994141,5370135.82000732,63.15999985,2.000000
472617.17004395,5370135.52999878,63.16999817,1.000000
472617.64001465,5370135.25999451,63.06000137,2.000000
472618.72998047,5370136.46000671,63.06999969,2.000000
472618.27001953,5370136.72000122,63.25000000,1.000000
472617.79003906,5370137.02000427,63.20999908,1.000000
472617.31994629,5370137.30000305,63.31999969,1.000000
472616.81994629,5370137.61000061,63.22000122,2.000000
472616.36999512,5370137.86999512,63.38999939,1.000000
472615.86999512,5370138.17999268,63.29000092,2.000000
472615.40002441,5370138.44999695,63.43000031,1.000000
472614.91003418,5370138.75999451,63.40999985,2.000000
472614.43005371,5370139.03999329,63.49000168,2.000000
472613.93994141,5370139.33999634,63.50000000,2.000000
472613.44995117,5370139.63000488,63.58000183,1.000000
472612.95996094,5370139.92999268,63.54999924,2.000000
472612.47998047,5370140.21000671,63.65999985,1.000000
472611.98999023,5370140.50999451,63.66999817,2.000000
472611.50000000,5370140.78999329,63.75999832,2.000000
472611.02001953,5370141.08999634,63.77999878,2.000000
472610.54003906,5370141.36999512,63.84999847,1.000000
472610.78002930,5370141.75999451,63.81999969,2.000000
472611.27001953,5370141.47000122,63.79000092,2.000000
472611.75000000,5370141.17999268,63.72999954,2.000000
472612.25000000,5370140.88000488,63.72999954,1.000000
472612.72998047,5370140.61000061,63.56000137,2.000000
472613.22998047,5370140.28999329,63.68000031,1.000000
472613.70996094,5370140.02000427,63.56000137,2.000000
472614.19995117,5370139.72999573,63.50999832,2.000000
472614.68005371,5370139.44000244,63.41999817,2.000000
472615.18005371,5370139.13999939,63.47000122,1.000000
472615.66003418,5370138.85000610,63.40999985,2.000000
472616.16003418,5370138.55000305,63.43000031,1.000000
472616.63000488,5370138.27999878,63.29999924,2.000000
472617.11999512,5370137.97999573,63.33000183,1.000000
472617.58996582,5370137.71000671,63.16999817,2.000000
472618.07995605,5370137.41000366,63.22999954,1.000000
472618.55004883,5370137.13000488,63.15999985,2.000000
472619.04003906,5370136.83999634,63.18000031,1.000000
472620.11999512,5370138.03999329,63.18999863,1.000000
472619.63000488,5370138.33999634,63.11000061,2.000000
472619.17004395,5370138.61000061,63.25999832,1.000000
472618.68994141,5370138.89999390,63.25999832,2.000000
472618.21997070,5370139.16999817,63.34000015,2.000000
472617.73999023,5370139.47000122,63.34999847,2.000000
472617.27001953,5370139.74000549,63.45000076,1.000000
472616.78002930,5370140.05000305,63.34999847,2.000000
472616.31994629,5370140.32000732,63.47000122,2.000000
472615.84997559,5370140.60000610,63.56999969,1.000000
472615.36999512,5370140.88999939,63.61999893,1.000000
472614.86999512,5370141.19000244,63.58000183,2.000000
472614.39001465,5370141.47999573,63.61999893,2.000000
472613.90002441,5370141.78999329,63.61000061,2.000000
472613.42004395,5370142.05999756,63.72999954,1.000000
472612.93005371,5370142.36000061,63.74000168,2.000000
472612.44995117,5370142.63999939,63.86999893,1.000000
472611.94995117,5370142.94000244,63.86000061,2.000000
472612.20996094,5370143.32000732,63.97000122,1.000000
472612.68005371,5370143.05999756,63.75999832,2.000000
472613.17004395,5370142.75999451,63.79000092,1.000000
472613.65002441,5370142.47999573,63.70999908,2.000000
472614.15002441,5370142.16999817,63.75000000,1.000000
472614.60998535,5370141.89999390,63.61999893,2.000000
472615.11999512,5370141.58999634,63.68999863,1.000000
472615.58996582,5370141.32000732,63.58000183,2.000000
472616.07995605,5370141.02000427,63.56999969,2.000000
472616.56005859,5370140.75000000,63.45999908,2.000000
472617.05004883,5370140.44000244,63.50999832,1.000000
472617.54003906,5370140.14999390,63.45000076,2.000000
472618.03002930,5370139.86000061,63.43999863,1.000000
472618.50000000,5370139.58999634,63.29999924,2.000000
472619.01000977,5370139.27000427,63.40000153,1.000000
472619.48999023,5370139.00000000,63.25999832,2.000000
472619.95996094,5370138.71000671,63.18999863,2.000000
472620.44995117,5370138.42999268,63.09999847,2.000000
472621.53002930,5370139.66000366,63.13999939,2.000000
472621.06994629,5370139.92999268,63.22999954,2.000000
472620.58996582,5370140.21000671,63.27999878,2.000000
472620.13000488,5370140.49000549,63.33000183,2.000000
472619.64001465,5370140.78999329,63.29999924,2.000000
472619.18994141,5370141.03999329,63.50000000,1.000000
472618.70996094,5370141.35000610,63.40000153,2.000000
472618.23999023,5370141.61999512,63.52999878,2.000000
472617.77001953,5370141.91000366,63.56000137,2.000000
472617.30004883,5370142.19000244,63.59999847,2.000000
472616.81005859,5370142.47999573,63.61999893,2.000000
472616.32995605,5370142.77000427,63.68999863,1.000000
472615.83996582,5370143.08000183,63.61999893,2.000000
472615.36999512,5370143.33999634,63.79000092,1.000000
472614.86999512,5370143.66000366,63.66999817,2.000000
472614.39001465,5370143.92999268,63.86000061,1.000000
472613.90002441,5370144.24000549,63.84000015,2.000000
472613.41003418,5370144.52999878,63.88999939,2.000000
472613.68994141,5370144.91000366,63.86000061,2.000000
472614.18994141,5370144.60000610,63.88000107,1.000000
472614.67004395,5370144.32000732,63.79999924,2.000000
472615.17004395,5370144.02000427,63.75999832,2.000000
472615.65002441,5370143.72999573,63.70999908,2.000000
472616.14001465,5370143.44000244,63.70999908,1.000000
472616.61999512,5370143.16000366,63.63999939,2.000000
472617.10998535,5370142.85000610,63.70000076,1.000000
472617.56994629,5370142.58999634,63.56999969,2.000000
472618.05004883,5370142.30000305,63.56999969,1.000000
472618.51000977,5370142.02000427,63.49000168,2.000000
472618.98999023,5370141.74000549,63.50000000,1.000000
472619.44995117,5370141.47000122,63.38000107,2.000000
472619.92004395,5370141.17999268,63.40000153,1.000000
472620.38000488,5370140.91999817,63.25999832,2.000000
472620.88000488,5370140.61000061,63.36999893,1.000000
472621.32995605,5370140.35000610,63.22999954,2.000000
472621.81994629,5370140.05000305,63.22000122,2.000000
472622.83996582,5370141.27000427,63.34000015,1.000000
472622.33996582,5370141.58000183,63.27000046,2.000000
472621.85998535,5370141.86999512,63.27999878,2.000000
